openalex_id,pmid,doi,title,abstract,year,journal,authors,type,cited_by_count,domain_query
W2163594521,,10.3102/0034654308325185,Parent Involvement in Homework: A Research Synthesis,"New emphasis is being placed on the importance of parent involvement in children’s education. In a synthesis of research on the effects of parent involvement in homework, a meta-analysis of 14 studies that manipulated parent training for homework involvement reveals that training parents to be involved in their child’s homework results in (a) higher rates of homework completion, (b) fewer homework problems, and (c) possibly, improved academic performance among elementary school children. A meta-analysis of 22 samples from 20 studies correlating parent involvement and achievement-related outcomes reveals (a) positive associations for elementary school and high school students but a negative association for middle school students, (b) a stronger association for parent rule-setting compared with other involvement strategies, and (c) a negative association for mathematics achievement but a positive association for verbal achievement outcomes. The results suggest that different types of parent involvement in homework have different relationships to achievement and that the type of parent involvement changes as children move through the school grades.",2008,Review of Educational Research,Erika A. Patall; Harris Cooper; Jorgianne Civey Robinson,article,595,D5
W3186744308,,10.46328/ijte.169,Engaging Students in the Learning Process with Game-Based Learning: The Fundamental Concepts,"A new approach to learning in the form of educational games has been adopted in recent years, especially in English language teaching. The educational game learning approach used to teach English to non-native English-speakers who use English as a second or foreign language has recorded great success. This study provides an innovative framework for the adoption of the educational games learning approach at university. This is done to ensure lifelong learning and interdisciplinary learning opportunities for students. The study introduces social skills and knowledge training to address topics of gaming and learning. It describes the point at which learning is expected to occur and the role that game elements play in relation to student engagement and educational gaming content interaction. The study further describes the principles governing collaborative learning which are the key pillars for acquiring cognitive and social skills. The contribution of game-based learning is further linked with mindset improvement and growth. The study further examines three theories that are essential to the development of the game-based learning approach: narrative-centered learning theory, problem-solving theory, and engagement theory. Upon providing the theoretical underpinnings, teachers’ perceptions towards the game-based learning approach are further addressed in the paper. The advantages and disadvantages of game-based learning are also discussed.",2021,International Journal of Technology in Education,Surattana Adipat; Kittisak Laksana; Kanrawee Busayanon; Alongkorn Ausawasowan; Boonlit Adipat,article,188,D5
W2055472151,,10.5898/jhri.2.1.breazeal,Crowdsourcing Human-Robot Interaction: New Methods and System Evaluation in a Public Environment,"Supporting a wide variety of interaction styles across a diverse set of people is a significant challenge in human-robot interaction (HRI). In this work, we explore a data-driven approach that relies on crowdsourcing as a rich source of interactions that cover a wide repertoire of human behavior. We first develop an online game that requires two players to collaborate to solve a task. One player takes the role of a robot avatar and the other a human avatar, each with a different set of capabilities that must be coordinated to overcome challenges and complete the task. Leveraging the interaction data recorded in the online game, we present a novel technique for data-driven behavior generation using case-based planning for a real robot. We compare the resulting autonomous robot behavior against a Wizard of Oz base case condition in a real-world reproduction of the online game that was conducted at the Boston Museum of Science. Results of a post-study survey of participants indicate that the autonomous robot behavior matched the performance of the human-operated robot in several important measures. We examined video recordings of the real-world game to draw additional insights as to how the novice participants attempted to interact with the robot in a loosely structured collaborative task. We discovered that many of the collaborative interactions were generated in the moment and were driven by interpersonal dynamics, not necessarily by the task design. We explored using bids analysis as a meaningful construct to tap into affective qualities of HRI. An important lesson from this work is that in loosely structured collaborative tasks, robots need to be skillful in handling these in-the-moment interpersonal dynamics, as these dynamics have an important impact on the affective quality of the interaction for people. How such interactions dovetail with more task-oriented policies is an important area for future work, as we anticipate such interactions becoming commonplace in situations where personal robots perform loosely structured tasks in interaction with people in human living spaces.",2013,Journal of Human-Robot Interaction,Cynthia Breazeal; Nick DePalma; Jeff Orkin; Sonia Chernova; Malte Jung,article,91,D5
W2996706283,,10.17645/mac.v7i4.2314,Cognitive and Behavioral Correlates of Achievement in a Complex Multi-Player Video Game,"Over the past 30 years, a large body of research has accrued demonstrating that video games are capable of placing substantial demands on the human cognitive, emotional, physical, and social processing systems. Within the cognitive realm, playing games belonging to one particular genre, known as the action video game genre, has been consistently linked with demands on a host of cognitive abilities including perception, top-down attention, multitasking, and spatial cognition. More recently, a number of new game genres have emerged that, while different in many ways from “traditional” action games, nonetheless seem likely to load upon similar cognitive processes. One such example is the multiplayer online battle arena genre (MOBA), which involves a mix of action and real-time strategy characteristics. Here, a sample of over 500 players of the MOBA game League of Legends completed a large battery of cognitive tasks. Positive associations were observed between League of Legends performance (quantified by participants’ in-game match-making rating) and a number of cognitive abilities consistent with those observed in the existing action video game literature, including speed of processing and attentional abilities. Together, our results document a rich pattern of cognitive abilities associated with high levels of League of Legends performance and suggest similarities between MOBAs and action video games in terms of their cognitive demands.",2019,Media and Communication,Adam M. Large; Benoît Bediou; Sezen Cekic; Yuval Hart; Daphné Bavelier,article,33,D5
W2798336535,,10.1051/0004-6361/201833051,<i>Gaia</i> Data Release 2,"Context. We present the second Gaia data release, Gaia DR2, consisting of astrometry, photometry, radial velocities, and information on astrophysical parameters and variability, for sources brighter than magnitude 21. In addition epoch astrometry and photometry are provided for a modest sample of minor planets in the solar system. Aims. A summary of the contents of Gaia DR2 is presented, accompanied by a discussion on the differences with respect to Gaia DR1 and an overview of the main limitations which are still present in the survey. Recommendations are made on the responsible use of Gaia DR2 results. Methods. The raw data collected with the Gaia instruments during the first 22 months of the mission have been processed by the Gaia Data Processing and Analysis Consortium (DPAC) and turned into this second data release, which represents a major advance with respect to Gaia DR1 in terms of completeness, performance, and richness of the data products. Results. Gaia DR2 contains celestial positions and the apparent brightness in G for approximately 1.7 billion sources. For 1.3 billion of those sources, parallaxes and proper motions are in addition available. The sample of sources for which variability information is provided is expanded to 0.5 million stars. This data release contains four new elements: broad-band colour information in the form of the apparent brightness in the G BP (330–680 nm) and G RP (630–1050 nm) bands is available for 1.4 billion sources; median radial velocities for some 7 million sources are presented; for between 77 and 161 million sources estimates are provided of the stellar effective temperature, extinction, reddening, and radius and luminosity; and for a pre-selected list of 14 000 minor planets in the solar system epoch astrometry and photometry are presented. Finally, Gaia DR2 also represents a new materialisation of the celestial reference frame in the optical, the Gaia -CRF2, which is the first optical reference frame based solely on extragalactic sources. There are notable changes in the photometric system and the catalogue source list with respect to Gaia DR1, and we stress the need to consider the two data releases as independent. Conclusions. Gaia DR2 represents a major achievement for the Gaia mission, delivering on the long standing promise to provide parallaxes and proper motions for over 1 billion stars, and representing a first step in the availability of complementary radial velocity and source astrophysical information for a sample of stars in the Gaia survey which covers a very substantial fraction of the volume of our galaxy.",2018,Astronomy and Astrophysics,A. G. A. Brown; A. Vallenari; T. Prusti; J. H. J. de Bruijne; C. Babusiaux,article,8625,D5
W2119738974,,10.1146/annurev.soc.34.040507.134719,Gender Inequalities in Education,"The terrain of gender inequalities in education has seen much change in recent decades. This article reviews the empirical research and theoretical perspectives on gender inequalities in educational performance and attainment from early childhood to young adulthood. Much of the literature on children and adolescents attends to performance differences between girls and boys. Of course, achievement in elementary and secondary school is linked to the level of education one ultimately attains including high school completion, enrollment in postsecondary education, college completion, and graduate and professional school experiences. We recommend three directions for future research: (a) interdisciplinary efforts to understand gender differences in cognitive development and noncognitive abilities in early childhood, (b) research on the structure and practices of schooling, and (c) analyses of how gender differences might amplify other kinds of inequalities, such as racial, ethnic, class, or nativity inequalities.",2008,Annual Review of Sociology,Claudia Buchmann; Thomas A. DiPrete; Anne McDaniel,article,870,D5
W2779847345,29260316,10.1007/s00426-017-0933-z,Game-based training of flexibility and attention improves task-switch performance: near and far transfer of cognitive training in an EEG study,"There is a demand for ways to enhance cognitive flexibility, as it can be a limiting factor for performance in daily life. Video game training has been linked to advantages in cognitive functioning, raising the question if training with video games can promote cognitive flexibility. In the current study, we investigated if game-based computerized cognitive training (GCCT) could enhance cognitive flexibility in a healthy young adult sample (N = 72), as measured by task-switch performance. Three GCCT schedules were contrasted, which targeted: (1) cognitive flexibility and task switching, (2) attention and working memory, or (3) an active control involving basic math games, in twenty 45-min sessions across 4-6 weeks. Performance on an alternating-runs task-switch paradigm during pretest and posttest sessions indicated greater overall reaction time improvements after both flexibility and attention training as compared to control, although not related to local switch cost. Flexibility training enhanced performance in the presence of distractor-related interference. In contrast, attention training was beneficial when low task difficulty undermined sustained selective attention. Furthermore, flexibility training improved response selection as indicated by a larger N2 amplitude after training as compared to control, and more efficient conflict monitoring as indicated by reduced Nc/CRN and larger Pe amplitude after training. These results provide tentative support for the efficacy of GCCT and suggest that an ideal training might include both task switching and attention components, with maximal task diversity both within and between training games.",2017,Psychological Research,Kerwin J. F. Olfers; Guido P. H. Band,article,77,D5
W2001837590,25713551,10.3389/fpsyg.2015.00113,Enhancing perceptual and attentional skills requires common demands between the action video games and transfer tasks,"Despite increasing evidence that shows action video game play improves perceptual and cognitive skills, the mechanisms of transfer are not well-understood. In line with previous work, we suggest that transfer is dependent upon common demands between the game and transfer task. In the current study, participants played one of four action games with varying speed, visual, and attentional demands for 20 h. We examined whether training enhanced performance for attentional blink, selective attention, attending to multiple items, visual search and auditory detection. Non-gamers who played the game (Modern Combat) with the highest demands showed transfer to tasks of attentional blink and attending to multiple items. The game (MGS Touch) with fewer attentional demands also decreased attentional blink, but to a lesser degree. Other games failed to show transfer, despite having many action game characteristics but at a reduced intensity. The results support the common demands hypothesis.",2015,Frontiers in Psychology,Adam Oei; Michael D. Patterson,article,75,D5
W3030451707,32547452,10.3389/fpsyg.2020.01030,Physiological and Cognitive Functions Following a Discrete Session of Competitive Esports Gaming,"Competitive organized electronic video gaming, termed ""esports,"" has become an international industry. The physiological and cognitive health results of prolonged esport practice and competition have not been adequately studied. The current study examined physiological and cognitive changes after a session of esport gameplay for two types of games, first-person shooter and multiplayer online battle arena games. Increases in systolic blood pressure, increases in speed, and decreases in accuracy and inhibitory processes were found for esport gamers overall. For peak heart rate change, first-person shooter games elicited a larger change than did multiplayer online battle arena games. These results have implications for the management of esport player cognitive and physical health as well as for the optimization of performance in competitive esport tournaments.",2020,Frontiers in Psychology,Amber Sousa; Sophia Ahmad; Tamzid Hassan; Kyle Yuen; Peter C. Douris,article,97,D5
W2898638632,,10.1155/2018/5681652,Dynamic Difficulty Adjustment (DDA) in Computer Games: A Review,"Dynamic difficulty adjustment (DDA) is a method of automatically modifying a game’s features, behaviors, and scenarios in real-time, depending on the player’s skill, so that the player, when the game is very simple, does not feel bored or frustrated, when it is very difficult. The intent of the DDA is to keep the player engrossed till the end and to provide him/her with a challenging experience. In traditional games, difficulty levels increase linearly or stepwise during the course of the game. The features such as frequency, starting levels, or rates can be set only at the beginning of the game by choosing a level of difficulty. This can, however, result in a negative experience for players as they try to map a predecided learning curve. DDA attempts to solve this problem by presenting a customized solution for the gamers. This paper provides a review of the current approaches to DDA.",2018,Advances in Human-Computer Interaction,Mohammad Zohaib,review,204,D5
W2082019347,,10.1207/s15506878jobem4904_5,Effects of Affective Orientation and Video Game Play on Aggressive Thoughts and Behaviors,"This study examined the effects of playing a violent video game on aggressive thoughts and behaviors and the moderating role of affective orientation in the violent video game–aggression relationship. Approximately 2 weeks after having their affective orientation measured, 59 participants (plus 5 additional participants) played a violent or nonviolent video game for 10 minutes. Participants then performed a word completion task and judged the researcher's competence, courtesy, and deservedness of financial support. Results show that participants who played the violent video game rated the researcher as less courteous and less deserving of financial support than did participants who played the nonviolent video game, and affective orientation and video game condition interacted to predict evaluations of courtesy and deservedness of financial support.",2005,Journal of Broadcasting & Electronic Media,Vincent Cicchirillo; Rebecca M. Chory‐Assad,article,35,D5
W1480516397,26257620,10.3389/fnbeh.2015.00193,Short-term effects of prosocial video games on aggression: an event-related potential study,"Previous research has shown that exposure to violent video games increases aggression, whereas exposure to prosocial video games can reduce aggressive behavior. However, little is known about the neural correlates of these behavioral effects. This work is the first to investigate the electrophysiological features of the relationship between playing a prosocial video game and inhibition of aggressive behavior. Forty-nine subjects played either a prosocial or a neutral video game for 20 min, then participated in an event-related potential (ERP) experiment based on an oddball paradigm and designed to test electrophysiological responses to prosocial and violent words. Finally, subjects completed a competitive reaction time task (CRTT) which based on Taylor's Aggression Paradigm and contains reaction time and noise intensity chosen as a measure of aggressive behavior. The results show that the prosocial video game group (compared to the neutral video game group) displayed smaller P300 amplitudes, were more accurate in distinguishing violent words, and were less aggressive as evaluated by the CRTT of noise intensity chosen. A mediation analysis shows that the P300 amplitude evoked by violent words partially mediates the relationship between type of video game and subsequent aggressive behavior. The results support theories based on the General Learning Model. We provide converging behavioral and neural evidence that exposure to prosocial media may reduce aggression.",2015,Frontiers in Behavioral Neuroscience,Yanling Liu; Zhaojun Teng; Haiying Lan; Xin Zhang; Dezhong Yao,article,25,D5
W2906186166,,10.17705/1thci.00110,Team Gaming for Team-building: Effects on Team Performance,"Teams rapidly form and dissolve in organizations to solve specific problems that require diverse skills and experience. For example, in the information systems context, cross-functional and project-based teams that comprise a mix of personnel who temporarily work away from their usual functional groups (best perform agile software development (Barlow et al., 2011; Keith, Demirkan, & Goul, 2013). These newly formed work teams need to become productive as quickly as possible. Team video gaming (TVG) has emerged as a potential team-building activity. When new teammates play a collaborative video game, they engage in cooperative and challenging goals while they enjoy the games. Although research has shown that video games can promote learning and recreation, it has not investigated the effects of commercial video games on subsequent work-team performance. Better understanding this issue will provide insights into how to rapidly develop cohesion among newly formed work teams and, thus, lead to greater team performance. We examined this issue through a laboratory experiment. We found that teams in the TVG treatment demonstrated a 20 percent productivity improvement in subsequent tasks (in our case, a team-based geocaching scavenger hunt) over teams that participated in traditional team-building activities.",2018,AIS Transactions on Human-Computer Interaction,Mark Keith; Greg Anderson; James Gaskin; Douglas L. Dean,article,39,D5
W2067279781,,10.1109/itw.2010.5593336,A new design for a Turing Test for Bots,"Interesting, human-like opponents add to the entertainment value of a video game, and creating such opponents is a difficult challenge for programmers. Can artificial intelligence and computational intelligence provide the means to convincingly simulate a human opponent? Or are simple programming tricks and deceptions more effective? To answer these questions, the author designed and organised a game bot programming competition, the BotPrize, in which competitors submit bots that try to pass a “Turing Test for Bots”. In this paper, we describe a new design for the competition, which will make it simpler to run, and, we hope, open up new opportunities for innovative use of the testing platform. We illustrate the potential of the new platform by describing an implementation of a bot that is designed to learn how to appear more human using feedback obtained during play.",2010,,Philip Hingston,article,95,D5
W2114256915,,10.1002/pam.21715,Experimental Evidence on the Effect of Childhood Investments on Postsecondary Attainment and Degree Completion,"Abstract This paper examines the effect of early childhood investments on college enrollment and degree completion. We used the random assignment in Project STAR (the Tennessee Student/Teacher Achievement Ratio experiment) to estimate the effect of smaller classes in primary school on college entry, college choice, and degree completion. We improve on existing work in this area with unusually detailed data on college enrollment spells and the previously unexplored outcome of college degree completion. We found that assignment to a small class increases students’ probability of attending college by 2.7 percentage points, with effects more than twice as large among black students. Among students enrolled in the poorest third of schools, the effect is 7.3 percentage points. Smaller classes increased the likelihood of earning a college degree by 1.6 percentage points and shifted students toward high‐earning fields such as STEM (science, technology, engineering, and mathematics), business, and economics. We found that test‐score effects at the time of the experiment were an excellent predictor of long‐term improvements in postsecondary outcomes.",2013,Journal of Policy Analysis and Management,Susan Dynarski; Joshua Hyman; Diane Whitmore Schanzenbach,article,223,D5
W1965172764,,10.1145/321978.321989,A Combinatorial Problem Which Is Complete in Polynomial Space,"This paper considers a generalization, called the Shannon switching game on vertices, of a familiar board game called Hex. It is shown that determining who wins such a game if each player plays perfectly is very hard; in fact, if this game problem is solvable in polynomial time, then any problem solvable in polynomial space is solvable in polynomial time. This result suggests that the theory of combinational games is difficult.",1976,Journal of the ACM,Shimon Even; Robert E. Tarjan,article,169,D5
W3030134066,,10.2298/psi191029017a,Defining digital addiction: Key features from the literature,"Within recent years there has been increasing societal concern around the compulsive and excessive use of digital and Internet-enabled devices, such as the use of social media or online video gaming, and associated psychological and physical harms. However, problematic use or addictive behaviours are not yet included as diagnosable mental health issues in any major diagnostic system in Western countries and the conceptualisations of the phenomena are still inconsistent. To address this issue, the present study reviewed the current conceptualisations of digital addiction used within the research literature and identified common features of the definition of digital addiction. Definitions of the phenomenon were extracted from 47 studies, and they were analysed using a content analysis approach. The initial process assessed definitions for features of digital addiction within Internet, gaming and smartphone addiction. Two higher-order themes were identified, which focused on the harm caused by the phenomenon and on the user?s behaviours associated with the phenomenon. It was also found that key constructs are not specific to the usage domain, i.e. whether it is related to gaming, Internet or smartphone use. Several core features were found across different conceptualisations of digital addiction within the literature; however, it was also noted that some features are subjective and inconsistently applied. If a decision is to be reached on whether the phenomenon is a mental health disorder, then clearer definitions must be created.",2020,Psihologija,Almourad Basel; John McAlaney; Tiffany Skinner; Megan Pleva; Raian Ali,article,113,D5
W2465353856,27421244,10.2196/games.5888,Gamification of Cognitive Assessment and Cognitive Training: A Systematic Review of Applications and Efficacy,"BACKGROUND: Cognitive tasks are typically viewed as effortful, frustrating, and repetitive, which often leads to participant disengagement. This, in turn, may negatively impact data quality and/or reduce intervention effects. However, gamification may provide a possible solution. If game design features can be incorporated into cognitive tasks without undermining their scientific value, then data quality, intervention effects, and participant engagement may be improved. OBJECTIVES: This systematic review aims to explore and evaluate the ways in which gamification has already been used for cognitive training and assessment purposes. We hope to answer 3 questions: (1) Why have researchers opted to use gamification? (2) What domains has gamification been applied in? (3) How successful has gamification been in cognitive research thus far? METHODS: We systematically searched several Web-based databases, searching the titles, abstracts, and keywords of database entries using the search strategy (gamif* OR game OR games) AND (cognit* OR engag* OR behavi* OR health* OR attention OR motiv*). Searches included papers published in English between January 2007 and October 2015. RESULTS: Our review identified 33 relevant studies, covering 31 gamified cognitive tasks used across a range of disorders and cognitive domains. We identified 7 reasons for researchers opting to gamify their cognitive training and testing. We found that working memory and general executive functions were common targets for both gamified assessment and training. Gamified tests were typically validated successfully, although mixed-domain measurement was a problem. Gamified training appears to be highly engaging and does boost participant motivation, but mixed effects of gamification on task performance were reported. CONCLUSIONS: Heterogeneous study designs and typically small sample sizes highlight the need for further research in both gamified training and testing. Nevertheless, careful application of gamification can provide a way to develop engaging and yet scientifically valid cognitive assessments, and it is likely worthwhile to continue to develop gamified cognitive tasks in the future.",2016,JMIR Serious Games,Jim Lumsden; Elizabeth A. Edwards; Natalia Lawrence; David Coyle; Marcus R. Munafò,review,565,D5
W2889377150,,10.1109/vr.2018.8446229,Any “Body” There? Avatar Visibility Effects in a Virtual Reality Game,"This article presents an experiment exploring the possible impact of avatar's body part visibility on players' experience and performance using current Virtual Reality (VR) gaming platform capacities. In an action-based VR game, a player sees an avatar in first person perspective which is replicating his/her hand, head and body motion. In contrast to the expected outcome from non-game VR contexts, our results did not reveal significant differences with an avatar presenting an increasing number of visible body parts. The body ownership, immersion, emotional and cognitive involvements as well as the perceived control and difficulty were not improved with a more coherent virtual body. This tends to confirm the strong performance aspect of action-based games, whereby control efficiency and enemy awareness is paramount, and could overcome the perceptual, behavioural or emotional effects of avatar embodiment. Digital games are indeed prone to create an intense flow state typically reducing self-awareness, and focusing on the game completion and high performance achievements. However, further experiments with full-body tracking and different game types are necessary to confirm this trend. This research outcome motivates further analysis of the mutual influence of bottom-up and top-down factors of avatar embodiment causing psychophysical effects. In addition, it provides useful indications for VR game developers and researchers on possible effects and evaluation methods.",2018,,Jean-Luc Lugrin; M. Anton Ertl; Philipp Krop; Richard Klupfel; Sebastian Stierstorfer,article,99,D5
W393803251,,,Formative research on an instructional design theory for educational video games,"Formative research on an instructional design theory for educational video gamesAn increasing number of researchers have acknowledged the deficiencies of current instructional approaches by turning to educational video games.Proponents of educational video games believe that they are the future of instruction, and the number of proponents is increasing as well.The Federation of American Scientists recently touted video games as having the potential to transform education and called for federal support for research on educational games, including how to best design them.However, the number of quality research studies on educational video games is limited.Perhaps one reason for this is the lack of educational video games for researchers to implement in classrooms as well as the challenge of creating video games that are both engaging and educational.This study describes formative research conducted on the Games for Activating Thematic Engagement (GATE) instructional design theory, which was developed to guide both the design and implementation of educational video games.Formative research seeks to identify improvements for an instructional design theory based on a designed instance of this theory, in this case Lifecycle, an educational video game designed for use in an undergraduate course on systems analysis and design.The purpose of this study is to evaluate the GATE theory by answering the following questions: 1.) what GATE methods and recommendations work well?2.) Which ones do not work well?and 3.) What improvements can be made?vii Formative evaluation was conducted on the video game representing the designed instance of the GATE theory, using semi-structured interviews, a focus group interview, written participant reflections, and document analysis of the video game""s design documents.The results showed that it is feasible for a single instructional designer to design and develop an educational video game with limited resources.Student responses to the game were largely positive, but a number of specific improvements for the GATE theory were identified.",2007,IUScholarWorks (Indiana University),William R. Watson,article,23,D5
W4224885298,35474102,10.1038/s41598-022-10986-3,Reaction time and working memory in gamers and non-gamers,"The purpose of this pre-registered study was to examine whether asking gamers and non-gamers about their video game playing habits before or after they performed computerized cognitive-motor tasks affects their performance of those tasks. We recruited 187 participants from an online participants' recruitment platform. Out of those participants, 131 matched our criteria as gamers or non-gamers. They were then divided to two subgroups, and performed a choice-RT task, a Simon task, an alternate task-switching task, and a digit span memory task either before or after answering a video-game playing habits questionnaire. The results showed that gamers who completed a video-games questionnaire before performing the tasks had faster reaction times (RTs) in the Simon task compared with gamers who answered the questionnaire after performing the tasks. In contrast, non-gamers who answered the questionnaire before the task had slower RTs in the Simon task and the alternate task-switching task compared with non-gamers who answered the questionnaire after performing the tasks. The results suggest that answering a video-games questionnaire before the start of a study can lead to a response expectancy effect-positive for gamers and negative for non-gamers. This may bias findings of studies examining video games and the performance of cognitive-motor tasks.",2022,Scientific Reports,Gal Ziv; Ronnie Lidor; Oron Levin,article,23,D5
W2171472142,25654355,10.2196/games.3274,Assessing Video Games to Improve Driving Skills: A Literature Review and Observational Study,"BACKGROUND: For individuals, especially older adults, playing video games is a promising tool for improving their driving skills. The ease of use, wide availability, and interactivity of gaming consoles make them an attractive simulation tool. OBJECTIVE: The objective of this study was to look at the feasibility and effects of installing video game consoles in the homes of individuals looking to improve their driving skills. METHODS: A systematic literature review was conducted to assess the effect of playing video games on improving driving skills. An observatory study was performed to evaluate the feasibility of using an Xbox 360 Kinect console for improving driving skills. RESULTS: Twenty-nine articles, which discuss the implementation of video games in improving driving skills were found in literature. On our study, it was found the Xbox 360 with Kinect is capable of improving physical and mental activities. Xbox Video games were introduced to engage players in physical, visual and cognitive activities including endurance, postural sway, reaction time, eyesight, eye movement, attention and concentration, difficulties with orientation, and semantic fluency. However, manual dexterity, visuo-spatial perception and binocular vision could not be addressed by these games. It was observed that Xbox Kinect (by incorporating Kinect sensor facilities) combines physical, visual and cognitive engagement of players. These results were consistent with those from the literature review. CONCLUSIONS: From the research that has been carried out, we can conclude that video game consoles are a viable solution for improving user's physical and mental state. In future we propose to carry a thorough evaluation of the effects of video games on driving skills in elderly people.",2014,JMIR Serious Games,Damian Sue; Pradeep Ray; Amir Talaei‐Khoei; Jitendra Jonnagaddala; Suchada Vichitvanichphong,review,28,D5
W1557611982,,,Attention and Self-Regulation : A Control-Theory Approach to Human Behavior,,1981,,Charles S. Carver; Michael F. Scheier,book,2612,D5
W1561235871,,,Game architecture and design,Introduction. I. GAME DESIGN. 1. First Concept. The Shock of the New. The Creative Road Map. Having the Idea. Shaping the Idea. The Treatment. Taking Stock. Feasibility. Getting it Down. 2. Core Design. What Is a Game? Games Aren't Everything. Games Mean Gameplay. Creating the Game Spec. Example Game Spec. 3. Gameplay. What Is Gameplay? Interactivity. 4. Detailed Design. The Designer's Role. Design Documentation. Using The Design Documents. Fitting Design to Development. Why Use Documents at All? 5. Game Balance. Player/Player Balance. Player/Gameplay Balance. Gameplay/Gameplay Balance. A Game Balance Checklist. 6. Look and Feel. Ambience. Interface. Storytelling. The Sum of the Parts. 7. Wrapping Up. The Professionals. 8. The Future of Game Design. The Necessity of Design. Essentials of Game Design. The Future of Design. The Future of Games. Games as Entertainment. The Way Forward. II. TEAM BUILDING AND MANAGEMENT. 9. Current Methods. The Current Development Model. 10. Roles and Divisions. Assigning Personnel. Improving Morale and the Working Environment. Spreading the Risk. 11. The Software Factory. What Is a Software Factory? Why Use a Software Factory? Organizing a Software Factory. Applying the Software Factory Structure and Methodology. The Suitability of a Software Factory. Smaller Teams. The Final Word. 12. Milestones and Deadlines. How Milestones Currently Work. Fuzzy Milestones. Milestones and Mini-Milestones. When to Use Milestones. Making Your Milestones Accurate. Defining Milestones. 13. Procedures and Procedures. Procedures: Where to Use Them? Source Control and Code Reviews: A Synergy. The Importance of Information Transmission. 14. Troubleshooting. Risks. 15. The Future of the Industry. The State of the Industry. The New Model Developers. The Online Revolution. III. GAME ARCHITECTURE. 16. Current Development Methods. The History of Development Techniques. The Present Day. 17. Initial Design. The Beginning. Hardware Abstraction. The Problem Domain. Thinking in Tokens. 18. Use of Technology. The State of the Art. Blue-Sky Research. Reinventing the Wheel. Use of Object Technology. 19. Building Bricks. Reusability in Software. 20. Initial Architecture Design. The Birth of an Architecture. The Tier System. Architecture Design. 21. Development. The Development Process. Code Quality. Coding Priorities. Debugging and Module Completion. The Seven Golden Gambits. The Three Lead Balloons. 22. The Run-Up to Release. Late Evaluation. Late Localization. Playtesting. Focus Groups. The Web Site. Getting Ready for the Gold Master. Patches. 23. Postmortem. Case Study 23.1A Tale of Two Projects. Team Dynamics. Concept. Development. Business Aspects. The Postmortem Postmortem. 24. The Future of Game Development. Development in Context. Future Development. Small Is Beautiful Too. Building the Team of the Future. New Directions in Development. The Shape of Things to Come? IV. APPENDIXES. Appendix A: Sample Game Design Documents. Detailed Design Discussions. Initial Treatments and Sample Designs. Racketeers: Gang Warfare in the Roaring Twenties. Technical Specifications. Code Review Form. Test Scripts. Appendix B: Bibliography. Glossary. Index.,1999,,Andrew Rollings; D. Morris,book,171,D5
W2083998442,25852542,10.3389/fnagi.2015.00024,"â€˜Kitchen and cooking,â€™ a serious game for mild cognitive impairment and Alzheimerâ€™s disease: a pilot study","Recently there has been a growing interest in employing serious games (SGs) for the assessment and rehabilitation of elderly people with mild cognitive impairment (MCI), Alzheimer's disease (AD), and related disorders. In the present study we examined the acceptability of 'Kitchen and cooking' - a SG developed in the context of the EU project VERVE (http://www.verveconsortium.eu/) - in these populations. In this game a cooking plot is employed to assess and stimulate executive functions (such as planning abilities) and praxis. The game is installed on a tablet, to be flexibly employed at home and in nursing homes. Twenty one elderly participants (9 MCI and 12 AD, including 14 outpatients and 7 patients living in nursing homes, as well as 11 apathetic and 10 non-apathetic) took part in a 1-month trail, including a clinical and neuropsychological assessment, and 4-week training where the participants were free to play as long as they wanted on a personal tablet. During the training, participants met once a week with a clinician in order to fill in self-report questionnaires assessing their overall game experience (including acceptability, motivation, and perceived emotions). The results of the self reports and of the data concerning game performance (e.g., time spent playing, number of errors, etc) confirm the overall acceptability of Kitchen and cooking for both patients with MCI and patients with AD and related disorders, and the utility to employ it for training purposes. Interestingly, the results confirm that the game is adapted also to apathetic patients.",2015,Frontiers in Aging Neuroscience,Valéria Manera; Pierre‐David Petit; Alexandre Derreumaux; Ivan Orvieto; Matteo Romagnoli,article,208,D5
W2015556991,10487175,10.1111/j.1528-1157.1999.tb00908.x,Seizures During Video‐Game Play and Other Common Leisure Pursuits in Known Epilepsy Patients Without Visual Sensitivity,"PURPOSE: Some individuals who are negative to flash/pattern sensitivity have been reported to experience seizures while exposed to video games. This study seeks to examine systematically whether exposure to video-game material is a risk factor for seizures in patients with chronic epilepsy without visual sensitivity. METHODS: Two hundred and twelve chronic epilepsy patients participated in the study. All were negative to rigorous flash and pattern sensitivity testing. They were randomly allocated to a video game-playing session or to a period of leisure (involving reading, physical exercise, puzzles, etc.) and then alternated between these activities for a fixed total of eight 45-min periods while undergoing video-EEG monitoring. The study ceased if the participant experienced a clinical seizure. RESULTS: Twenty-five of 212 subjects experienced a seizure while participating in the study. Thirteen seizures occurred during periods of video-game play, and 12 during alternative leisure. CONCLUSIONS: We have not identified a greater risk of seizures in patients with (not visually sensitive) epilepsy during video-game play compared with other common leisure pursuits. Furthermore, we exposed a large population (212 patients) mostly with severe epilepsy, mainly drug reduced and some sleep deprived, to prolonged video game-playing without observing a significant excess number of seizures. This finding provides strong support for the hypothesis that seizures during video game play in the >95% of the epilepsy population without visual sensitivity are most likely to represent a chance occurrence, although, as always, each individual should be carefully assessed.",1999,Epilepsia,Christopher Millett; D. R. Fish; Pamela J. Thompson; A. L. Johnson,article,28,D5
